Fréquence (Hz)	Niveau (dB)
8707,489014	-95,091042
8710,180664	-93,931023
8712,872314	-93,683922
8715,563965	-92,590363
8718,255615	-93,099266
8720,947266	-95,159393
8723,638916	-96,023270
8726,330566	-94,838554
8729,022217	-93,233925
8731,713867	-93,305641
8734,405518	-93,538551
8737,097168	-94,920090
8739,788818	-94,679214
8742,480469	-92,863525
8745,172119	-92,070602
8747,863770	-93,786385
8750,555420	-94,964439
8753,247070	-95,363434
8755,938721	-94,373825
8758,630371	-94,684814
8761,322021	-93,713783
8764,013672	-93,464920
8766,705322	-94,429543
8769,396973	-94,953171
8772,088623	-94,854485
8774,780273	-93,917488
8777,471924	-95,180519
8780,163574	-95,718727
8782,855225	-95,146019
8785,546875	-93,364113
8788,238525	-92,453880
8790,930176	-93,544319
8793,621826	-95,591728
8796,313477	-93,539604
8799,005127	-92,662994
8801,696777	-93,925308
8804,388428	-94,666885
8807,080078	-96,360191
8809,771729	-95,273560
8812,463379	-94,659241
8815,155029	-94,144394
8817,846680	-94,314896
8820,538330	-93,810043
8823,229980	-93,834930
8825,921631	-94,192245
8828,613281	-95,365906
8831,304932	-96,225777
8833,996582	-96,597923
8836,688232	-96,383286
8839,379883	-93,993233
8842,071533	-93,303017
8844,763184	-92,783012
8847,454834	-93,858025
8850,146484	-96,451752
8852,838135	-94,435684
8855,529785	-95,096489
8858,221436	-94,186707
8860,913086	-94,477020
8863,604736	-95,453789
8866,296387	-93,844498
8868,988037	-93,459312
8871,679688	-94,393028
8874,371338	-93,654015
8877,062988	-94,076340
8879,754639	-94,436691
8882,446289	-95,338524
8885,137939	-93,863937
8887,829590	-92,338997
8890,521240	-94,313385
8893,212891	-95,382210
8895,904541	-95,368355
8898,596191	-94,379845
8901,287842	-93,286819
8903,979492	-92,836586
8906,671143	-95,574677
8909,362793	-95,548439
8912,054443	-92,311539
8914,746094	-92,640854
8917,437744	-94,002373
8920,129395	-93,900543
8922,821045	-94,927177
8925,512695	-95,498451
8928,204346	-94,510269
8930,895996	-94,134315
8933,587646	-94,979225
8936,279297	-95,337494
8938,970947	-95,384682
8941,662598	-93,853111
8944,354248	-95,539177
8947,045898	-94,000755
8949,737549	-93,983437
8952,429199	-95,301949
8955,120850	-94,741585
8957,812500	-92,854034
8960,504150	-94,144737
8963,195801	-94,580658
8965,887451	-93,518646
8968,579102	-93,922752
8971,270752	-93,698830
8973,962402	-93,378479
8976,654053	-95,143555
8979,345703	-94,579926
8982,037354	-95,570381
8984,729004	-95,390923
8987,420654	-92,796036
8990,112305	-95,684639
8992,803955	-95,244232
8995,495605	-94,476662
8998,187256	-93,665398
9000,878906	-94,728577
9003,570557	-96,553581
9006,262207	-96,337463
9008,953857	-96,486397
9011,645508	-94,234085
9014,337158	-94,502029
9017,028809	-95,880890
9019,720459	-94,213547
9022,412109	-94,426102
9025,103760	-93,253654
9027,795410	-92,744522
9030,487061	-93,838058
9033,178711	-94,771957
9035,870361	-94,928841
9038,562012	-94,361755
9041,253662	-94,179848
9043,945313	-93,216713
9046,636963	-92,939812
9049,328613	-95,129890
9052,020264	-93,961288
9054,711914	-93,912483
9057,403564	-93,963020
9060,095215	-94,198189
9062,786865	-93,758659
9065,478516	-95,194489
9068,170166	-97,296333
9070,861816	-95,775612
9073,553467	-94,466087
9076,245117	-95,438583
9078,936768	-95,542755
9081,628418	-95,033806
9084,320068	-93,144035
9087,011719	-93,679909
9089,703369	-95,261353
9092,395020	-94,385818
9095,086670	-94,638229
9097,778320	-94,875977
9100,469971	-96,237900
9103,161621	-94,135933
9105,853271	-93,360023
9108,544922	-93,692657
9111,236572	-94,895081
9113,928223	-95,884148
9116,619873	-96,139801
9119,311523	-95,633492
9122,003174	-93,920242
9124,694824	-93,594330
9127,386475	-92,659073
9130,078125	-94,826485
9132,769775	-94,684761
9135,461426	-94,040840
9138,153076	-93,747841
9140,844727	-95,841568
9143,536377	-94,211624
9146,228027	-96,368111
9148,919678	-94,934502
9151,611328	-93,395035
9154,302979	-93,837242
9156,994629	-94,645416
9159,686279	-93,616066
9162,377930	-94,374794
9165,069580	-95,286491
9167,761230	-94,018028
9170,452881	-92,735519
9173,144531	-94,421432
9175,836182	-95,756004
9178,527832	-94,703415
9181,219482	-92,148361
9183,911133	-92,572800
9186,602783	-95,181450
9189,294434	-96,209503
9191,986084	-95,956879
9194,677734	-95,660141
9197,369385	-94,261940
9200,061035	-92,653160
9202,752686	-93,413940
9205,444336	-95,158157
9208,135986	-94,284767
9210,827637	-94,086411
9213,519287	-93,875969
9216,210938	-94,441147
9218,902588	-94,199265
9221,594238	-93,612747
9224,285889	-93,780090
9226,977539	-94,013611
9229,669189	-94,858765
9232,360840	-95,150566
9235,052490	-95,128067
9237,744141	-95,084023
9240,435791	-92,828270
9243,127441	-92,708977
9245,819092	-93,673569
9248,510742	-94,219711
9251,202393	-93,555817
9253,894043	-91,925758
9256,585693	-93,658363
9259,277344	-95,404213
9261,968994	-94,424828
9264,660645	-93,650841
9267,352295	-92,936478
9270,043945	-93,438751
9272,735596	-93,415215
9275,427246	-94,384926
9278,118896	-95,845131
9280,810547	-96,517487
9283,502197	-95,725311
9286,193848	-95,142509
9288,885498	-94,876160
9291,577148	-94,192818
9294,268799	-93,514030
9296,960449	-94,161247
9299,652100	-95,377602
9302,343750	-95,300232
9305,035400	-94,560753
9307,727051	-93,649002
9310,418701	-95,317589
9313,110352	-94,997368
9315,802002	-93,795959
9318,493652	-96,545799
9321,185303	-94,500305
9323,876953	-94,408577
9326,568604	-95,273140
9329,260254	-94,890091
9331,951904	-93,921715
9334,643555	-93,826859
9337,335205	-94,249741
9340,026855	-93,871048
9342,718506	-94,281372
9345,410156	-95,242737
9348,101807	-94,696075
9350,793457	-94,470154
9353,485107	-93,851158
9356,176758	-93,334312
9358,868408	-94,461296
9361,560059	-96,264587
9364,251709	-95,740776
9366,943359	-95,821960
9369,635010	-95,163193
9372,326660	-93,791687
9375,018311	-94,345436
9377,709961	-93,926918
9380,401611	-94,424263
9383,093262	-95,829819
9385,784912	-94,669960
9388,476563	-92,807625
9391,168213	-94,489441
9393,859863	-93,555977
9396,551514	-94,682175
9399,243164	-94,396370
9401,934814	-93,432495
9404,626465	-94,522636
9407,318115	-95,734848
9410,009766	-95,938927
9412,701416	-96,960144
9415,393066	-98,019325
9418,084717	-96,064331
9420,776367	-93,968262
9423,468018	-93,590866
9426,159668	-95,066383
9428,851318	-95,319984
9431,542969	-94,990501
9434,234619	-94,952881
9436,926270	-94,915390
9439,617920	-93,787804
9442,309570	-94,216339
9445,001221	-95,459763
9447,692871	-96,658859
9450,384521	-95,859100
9453,076172	-95,094711
9455,767822	-95,785622
9458,459473	-95,733566
9461,151123	-96,063141
9463,842773	-95,734238
9466,534424	-94,870987
9469,226074	-94,496468
9471,917725	-94,879539
9474,609375	-95,321999
9477,301025	-95,177505
9479,992676	-94,884178
9482,684326	-95,189095
9485,375977	-95,487137
9488,067627	-95,819633
9490,759277	-94,834343
9493,450928	-95,054886
9496,142578	-93,792953
9498,834229	-94,867729
9501,525879	-94,531509
9504,217529	-94,488472
9506,909180	-95,915657
9509,600830	-96,113487
9512,292480	-95,391708
9514,984131	-95,107857
9517,675781	-94,429794
9520,367432	-93,145256
9523,059082	-94,638992
9525,750732	-95,315674
9528,442383	-95,760651
9531,134033	-95,489738
9533,825684	-96,235992
9536,517334	-97,358482
9539,208984	-95,041039
9541,900635	-93,287125
9544,592285	-94,474541
9547,283936	-95,476326
9549,975586	-96,958199
9552,667236	-96,479095
9555,358887	-95,936508
9558,050537	-94,861519
9560,742188	-94,539276
9563,433838	-94,392151
9566,125488	-94,405159
9568,817139	-94,126328
9571,508789	-94,187012
9574,200439	-93,559929
9576,892090	-94,303802
9579,583740	-94,908455
9582,275391	-94,987061
9584,967041	-94,208649
9587,658691	-95,013290
9590,350342	-94,932861
9593,041992	-94,037277
9595,733643	-94,269791
9598,425293	-94,968597
9601,116943	-94,624260
9603,808594	-94,850464
9606,500244	-94,662712
9609,191895	-95,203064
9611,883545	-96,743866
9614,575195	-96,053207
9617,266846	-93,388260
9619,958496	-91,673370
9622,650146	-92,506752
9625,341797	-92,628815
9628,033447	-92,610641
9630,725098	-93,843269
9633,416748	-94,535912
9636,108398	-94,742294
9638,800049	-94,015808
9641,491699	-94,271149
9644,183350	-94,094643
9646,875000	-94,227394
9649,566650	-95,169838
9652,258301	-95,783157
9654,949951	-96,065346
9657,641602	-94,888863
9660,333252	-94,431549
9663,024902	-94,803879
9665,716553	-94,855927
9668,408203	-96,734367
9671,099854	-95,194206
9673,791504	-95,334457
9676,483154	-95,516190
9679,174805	-95,229950
9681,866455	-94,348061
9684,558105	-93,713387
9687,249756	-93,759819
9689,941406	-95,023872
9692,633057	-94,676590
9695,324707	-93,356171
9698,016357	-93,494392
9700,708008	-93,782150
9703,399658	-94,539345
9706,091309	-94,001183
9708,782959	-94,629280
9711,474609	-95,211121
9714,166260	-95,402328
9716,857910	-94,439285
9719,549561	-94,986435
9722,241211	-94,689407
9724,932861	-94,757111
9727,624512	-94,601044
9730,316162	-96,783089
9733,007813	-96,942810
9735,699463	-95,851631
9738,391113	-97,382477
9741,082764	-94,905128
9743,774414	-94,971489
9746,466064	-95,924950
9749,157715	-94,400108
9751,849365	-93,653748
9754,541016	-94,951591
9757,232666	-95,018631
9759,924316	-94,914459
9762,615967	-93,960526
9765,307617	-93,998238
9767,999268	-94,644379
9770,690918	-93,626259
9773,382568	-93,242630
9776,074219	-92,657761
9778,765869	-93,896820
9781,457520	-94,898125
9784,149170	-94,479973
9786,840820	-96,201653
9789,532471	-95,104973
9792,224121	-96,344299
9794,915771	-96,020218
9797,607422	-94,789963
9800,299072	-95,599190
9802,990723	-96,585953
9805,682373	-94,199654
9808,374023	-95,505547
9811,065674	-95,692017
9813,757324	-94,495483
9816,448975	-95,039673
9819,140625	-93,862709
9821,832275	-93,775673
9824,523926	-96,257202
9827,215576	-94,315819
9829,907227	-93,951965
9832,598877	-94,573158
9835,290527	-94,153000
9837,982178	-94,391098
9840,673828	-95,122810
9843,365479	-94,827202
9846,057129	-93,922920
9848,748779	-95,061691
9851,440430	-95,412300
9854,132080	-93,664230
9856,823730	-94,362244
9859,515381	-94,697891
9862,207031	-94,056961
9864,898682	-93,545265
9867,590332	-94,344986
9870,281982	-95,629204
9872,973633	-95,945816
9875,665283	-95,031952
9878,356934	-93,768471
9881,048584	-92,897964
9883,740234	-95,027847
9886,431885	-94,171127
9889,123535	-95,732491
9891,815186	-95,313530
9894,506836	-94,781693
9897,198486	-94,285248
9899,890137	-94,257568
9902,581787	-94,368385
9905,273438	-92,928833
9907,965088	-94,932274
9910,656738	-96,675987
9913,348389	-94,291824
9916,040039	-93,212212
9918,731689	-94,639854
9921,423340	-96,479332
9924,114990	-96,073830
9926,806641	-95,391350
9929,498291	-92,389084
9932,189941	-93,047783
9934,881592	-93,432022
9937,573242	-93,622032
9940,264893	-93,941322
9942,956543	-92,846878
9945,648193	-94,093628
9948,339844	-94,876572
9951,031494	-94,507668
9953,723145	-95,764450
9956,414795	-94,930283
9959,106445	-94,031677
9961,798096	-93,944687
9964,489746	-92,723480
9967,181396	-94,147476
9969,873047	-95,016876
9972,564697	-96,434860
9975,256348	-94,466484
9977,947998	-93,014702
9980,639648	-93,951759
9983,331299	-95,283485
9986,022949	-94,753639
9988,714600	-93,632332
9991,406250	-94,760445
9994,097900	-95,285034
9996,789551	-95,065552
9999,481201	-95,555786
10002,172852	-97,474510
10004,864502	-94,386131
10007,556152	-94,689468
10010,247803	-95,304237
10012,939453	-93,347778
10015,631104	-92,976791
10018,322754	-94,481857
10021,014404	-94,516747
10023,706055	-93,719231
10026,397705	-95,338692
10029,089355	-95,000389
10031,781006	-94,655083
10034,472656	-93,898888
10037,164307	-94,788902
10039,855957	-94,917946
10042,547607	-95,960632
10045,239258	-96,613358
10047,930908	-95,392021
10050,622559	-96,249756
10053,314209	-96,373672
10056,005859	-94,726906
10058,697510	-95,955620
10061,389160	-96,129532
10064,080811	-95,136276
10066,772461	-95,504539
10069,464111	-94,176888
10072,155762	-92,639023
10074,847412	-94,387268
10077,539063	-94,498604
10080,230713	-93,786362
10082,922363	-94,476616
10085,614014	-96,507782
10088,305664	-96,412788
10090,997314	-94,910278
10093,688965	-94,927773
10096,380615	-95,045532
10099,072266	-93,680405
10101,763916	-94,277672
10104,455566	-97,102341
10107,147217	-96,012962
10109,838867	-95,481964
10112,530518	-95,456085
10115,222168	-95,313141
10117,913818	-96,143936
10120,605469	-96,086517
10123,297119	-97,422531
10125,988770	-97,244530
10128,680420	-96,202843
10131,372070	-95,200874
10134,063721	-95,178566
10136,755371	-94,968735
10139,447021	-93,418961
10142,138672	-93,637505
10144,830322	-94,696793
10147,521973	-94,298637
10150,213623	-94,607498
10152,905273	-95,362053
10155,596924	-95,393417
10158,288574	-94,284843
10160,980225	-93,271896
10163,671875	-93,971573
10166,363525	-92,502129
10169,055176	-95,478951
10171,746826	-96,413269
10174,438477	-95,983551
10177,130127	-94,892769
10179,821777	-96,903366
10182,513428	-96,422066
10185,205078	-95,670158
10187,896729	-94,527641
10190,588379	-95,298393
10193,280029	-95,915070
10195,971680	-94,741180
10198,663330	-94,381477
10201,354980	-95,228256
10204,046631	-94,827866
10206,738281	-96,019371
10209,429932	-95,861130
10212,121582	-98,153290
10214,813232	-98,406952
10217,504883	-95,723473
10220,196533	-94,948044
10222,888184	-95,571152
10225,579834	-96,493225
10228,271484	-94,913849
10230,963135	-93,564697
10233,654785	-92,887924
10236,346436	-94,284966
10239,038086	-94,256119
10241,729736	-94,989693
10244,421387	-94,042786
10247,113037	-94,240807
10249,804688	-94,147095
10252,496338	-94,274277
10255,187988	-94,099533
10257,879639	-95,003983
10260,571289	-95,323807
10263,262939	-94,255203
10265,954590	-94,118385
10268,646240	-94,866562
10271,337891	-95,789467
10274,029541	-96,077454
10276,721191	-94,143784
10279,412842	-94,126411
10282,104492	-95,108757
10284,796143	-94,298447
10287,487793	-94,096146
10290,179443	-94,777039
10292,871094	-93,133232
10295,562744	-93,199135
10298,254395	-95,344612
10300,946045	-96,184235
10303,637695	-96,015289
10306,329346	-95,444130
10309,020996	-95,309319
10311,712646	-93,972008
10314,404297	-93,505989
10317,095947	-93,807510
10319,787598	-94,762108
10322,479248	-95,999474
10325,170898	-94,621696
10327,862549	-93,077385
10330,554199	-93,239647
10333,245850	-95,608345
10335,937500	-95,742279
10338,629150	-94,888245
10341,320801	-94,518204
10344,012451	-94,704369
10346,704102	-97,366554
10349,395752	-97,528069
10352,087402	-93,615021
10354,779053	-93,827271
10357,470703	-95,687981
10360,162354	-94,715385
10362,854004	-94,980225
10365,545654	-95,263779
10368,237305	-95,200905
10370,928955	-95,477531
10373,620605	-93,431770
10376,312256	-94,178947
10379,003906	-95,232040
10381,695557	-95,446175
10384,387207	-95,013458
10387,078857	-94,204468
10389,770508	-94,477051
10392,462158	-95,310722
10395,153809	-95,514824
10397,845459	-95,256828
10400,537109	-95,387352
10403,228760	-96,351181
10405,920410	-96,979378
10408,612061	-96,200920
10411,303711	-95,995850
10413,995361	-95,057884
10416,687012	-95,291885
10419,378662	-94,379944
10422,070313	-94,719666
10424,761963	-97,000191
10427,453613	-95,000374
10430,145264	-95,608139
10432,836914	-97,004921
10435,528564	-94,739418
10438,220215	-93,832939
10440,911865	-94,514496
10443,603516	-95,950394
10446,295166	-95,763245
10448,986816	-95,370811
10451,678467	-95,576172
10454,370117	-95,355110
10457,061768	-95,551201
10459,753418	-93,905434
10462,445068	-94,180283
10465,136719	-94,662720
10467,828369	-94,301834
10470,520020	-94,859665
10473,211670	-95,206512
10475,903320	-96,520493
10478,594971	-97,390846
10481,286621	-95,941795
10483,978271	-94,041359
10486,669922	-93,319267
10489,361572	-95,113167
10492,053223	-95,318710
10494,744873	-95,086838
10497,436523	-96,694626
10500,128174	-97,415802
10502,819824	-95,566513
10505,511475	-95,878479
10508,203125	-95,478607
10510,894775	-95,388428
10513,586426	-94,599579
10516,278076	-94,660225
10518,969727	-94,811317
10521,661377	-93,010933
10524,353027	-92,893242
10527,044678	-94,425056
10529,736328	-95,947639
10532,427979	-95,975891
10535,119629	-94,206238
10537,811279	-93,633423
10540,502930	-93,966064
10543,194580	-94,660614
10545,886230	-96,272774
10548,577881	-96,293037
10551,269531	-93,933884
10553,961182	-93,522896
10556,652832	-94,297165
10559,344482	-94,738434
10562,036133	-93,901199
10564,727783	-94,859009
10567,419434	-95,855217
10570,111084	-94,532593
10572,802734	-93,501823
10575,494385	-94,688309
10578,186035	-95,409302
10580,877686	-95,036873
10583,569336	-94,559471
10586,260986	-94,014526
10588,952637	-94,153717
10591,644287	-98,860130
10594,335938	-98,078362
10597,027588	-96,521881
10599,719238	-97,411064
10602,410889	-96,839012
10605,102539	-95,830025
10607,794189	-95,544510
10610,485840	-96,446205
10613,177490	-94,832176
10615,869141	-93,457916
10618,560791	-94,358391
10621,252441	-94,585663
10623,944092	-95,285309
10626,635742	-96,194489
10629,327393	-96,241318
10632,019043	-95,027756
10634,710693	-94,597099
10637,402344	-94,437523
10640,093994	-95,955414
10642,785645	-96,924194
10645,477295	-96,272423
10648,168945	-95,453438
10650,860596	-94,369225
10653,552246	-95,426193
10656,243896	-96,197350
10658,935547	-94,754417
10661,627197	-95,204636
10664,318848	-95,892303
10667,010498	-95,624817
10669,702148	-95,781059
10672,393799	-94,937134
10675,085449	-94,525063
10677,777100	-95,084038
10680,468750	-96,254486
10683,160400	-95,525101
10685,852051	-94,228424
10688,543701	-93,180328
10691,235352	-94,221191
10693,927002	-96,069771
10696,618652	-96,333435
10699,310303	-96,017761
10702,001953	-95,705681
10704,693604	-94,255409
10707,385254	-95,234741
10710,076904	-95,206764
10712,768555	-97,509483
10715,460205	-95,898994
10718,151855	-94,462593
10720,843506	-95,159409
10723,535156	-96,567284
10726,226807	-96,677078
10728,918457	-95,776802
10731,610107	-95,780655
10734,301758	-95,875145
10736,993408	-95,320572
10739,685059	-95,769409
10742,376709	-95,646233
10745,068359	-94,229202
10747,760010	-96,210991
10750,451660	-96,106010
10753,143311	-94,648781
10755,834961	-94,158653
10758,526611	-94,961151
10761,218262	-96,936600
10763,909912	-96,224228
10766,601563	-95,684616
10769,293213	-95,231094
10771,984863	-95,390717
10774,676514	-94,632202
10777,368164	-95,025864
10780,059814	-95,929070
10782,751465	-95,102951
10785,443115	-95,025604
10788,134766	-94,367310
10790,826416	-95,149429
10793,518066	-95,288048
10796,209717	-94,372009
10798,901367	-95,504494
10801,593018	-95,455185
